generation,max_trip,total_trip
0,88.42999999999999,231.0
0,113.64,205.67000000000002
0,87.48,236.79000000000002
0,89.08999999999997,223.11999999999998
0,105.27999999999999,210.94
0,105.21999999999998,219.38
0,119.38999999999999,196.42999999999998
0,162.82999999999998,194.85999999999999
0,177.21999999999997,191.24999999999997
0,86.69,247.37
0,90.08000000000001,231.58
0,90.37,226.04000000000002
0,90.22,230.26
0,87.38000000000001,250.0
0,91.07,225.77
0,111.33000000000003,216.24000000000007
0,88.49000000000001,231.99
0,109.21000000000001,217.9
0,115.62000000000002,213.54000000000002
0,116.87,202.41
0,96.91999999999999,223.14
0,88.24999999999999,245.17
0,119.92,198.33999999999997
0,177.90000000000003,193.63000000000002
0,87.28999999999999,250.34999999999997
0,91.82999999999998,228.65999999999997
0,101.06,227.67000000000002
0,130.00000000000003,200.06
0,108.64999999999999,224.26
0,96.32,227.68
0,90.54,229.15000000000003
0,89.02000000000001,239.41
0,103.35,226.42
0,109.03,223.45
0,120.63000000000002,203.62
0,128.98,202.70999999999998
0,89.47,234.28
0,88.73,241.25
0,118.74000000000002,205.31
0,111.38000000000001,217.55
0,87.74000000000001,251.54000000000002
0,132.7,199.11999999999998
0,105.64999999999999,228.76999999999998
0,100.60000000000002,228.89000000000004
0,98.83999999999999,229.16999999999996
0,105.93000000000002,228.15
0,91.37,231.92000000000002
0,92.69,229.25
0,91.06000000000002,235.43999999999997
0,112.85,220.16
0,109.94999999999999,225.85
0,142.26000000000002,203.12
0,89.50999999999999,240.12000000000003
0,114.47000000000001,218.21000000000004
0,121.97000000000001,203.65000000000003
0,88.56,251.92999999999998
0,148.4,201.87
0,91.31999999999998,243.04999999999998
0,91.72,239.64
0,94.94000000000001,230.22000000000003
0,91.86999999999999,237.55
0,93.47999999999999,231.71999999999997
0,100.60000000000001,229.77
0,108.92,228.39
0,112.51,226.59
0,154.01000000000005,206.21000000000004
0,91.03,243.45
0,113.51000000000002,220.76000000000002
0,141.34,206.47
0,123.02,213.07
0,89.21000000000001,255.58000000000004
0,155.60999999999999,202.86999999999998
0,91.75,240.07999999999998
0,158.23,205.98999999999998
0,92.18,238.74
0,96.01999999999998,231.03999999999996
0,93.5,233.51
0,102.72000000000001,229.79000000000002
0,112.8,228.58
0,151.64000000000001,207.73000000000002
0,130.88,215.83999999999997
0,116.00999999999999,224.79
0,124.73,218.14999999999998
0,145.81,213.74
0,91.02000000000001,262.97
0,91.32000000000001,244.61
0,90.62,266.32
0,161.29999999999998,205.88
0,99.56000000000002,231.58000000000004
0,110.4,230.60000000000002
0,110.92,229.89
0,102.73000000000002,231.16000000000003
0,132.47,222.04
0,126.21,223.48
0,123.35,225.05
0,162.08999999999997,208.53999999999996
0,92.55,240.41
0,117.4,228.41
0,96.62,233.28
0,136.37,221.35
0,151.88,210.1
0,148.20000000000002,216.69000000000003
0,92.13,241.82000000000002
0,91.88,260.60999999999996
0,162.48999999999995,205.91999999999996
0,93.98,241.89000000000001
0,100.54999999999998,232.22
0,99.21,236.46999999999997
0,94.10000000000001,241.11
0,96.8,236.7
0,101.57999999999998,231.66
0,130.55,225.13000000000002
0,113.79,231.34000000000003
0,154.02999999999997,219.28999999999996
0,118.30000000000001,231.19
0,150.54999999999998,222.1
0,125.92999999999999,225.68
0,137.67000000000002,222.78000000000003
0,92.84999999999998,243.86999999999998
0,156.03999999999996,213.78999999999996
0,92.78,258.37
0,195.53,211.23
0,93.86,245.17000000000002
0,94.07999999999998,242.38
0,98.81,236.71
0,98.14999999999999,241.12
0,100.96,235.63
0,145.92,225.1
0,170.94,218.23000000000002
0,93.36,246.19
0,134.56,225.32999999999998
0,105.46000000000002,231.8
0,93.33,255.70999999999998
0,172.26,216.21999999999997
0,147.20999999999998,223.71999999999997
0,128.0,226.51999999999998
0,114.67,231.44
0,166.67000000000002,223.3
0,190.08,215.53
0,92.86,258.81
0,205.06000000000003,212.43000000000004
0,96.55000000000001,245.12
0,95.61,245.34
0,96.64,243.55
0,94.2,250.8
0,106.91000000000001,232.26
0,98.83000000000001,242.74
0,93.47000000000001,251.05
0,95.01000000000002,247.63
0,99.92999999999999,239.76999999999998
0,106.56999999999998,234.04999999999995
0,100.22000000000001,237.17
0,127.18,231.88
0,129.22,226.96
0,111.86999999999999,231.88
0,179.01999999999998,223.22999999999996
0,144.29000000000002,225.64000000000004
0,186.31000000000003,217.78000000000003
0,93.44,256.22
0,96.11,245.88
0,109.32000000000002,233.58
0,95.96000000000001,247.25000000000003
0,97.25000000000001,245.38
0,95.08999999999999,248.71000000000004
0,122.42,232.07999999999998
0,121.35999999999999,232.93999999999997
0,100.99000000000001,239.44
0,113.13000000000001,233.32
0,99.22999999999999,242.82999999999998
0,108.78999999999999,233.69
0,130.03000000000003,231.90000000000003
0,101.73,237.45
0,93.86,251.66000000000003
0,132.92000000000002,228.68000000000004
0,160.39000000000001,225.68
0,93.76,259.90999999999997
0,190.08,225.18
0,97.87,245.98000000000002
0,99.53,244.26000000000002
0,110.59000000000002,235.70000000000002
0,101.06,241.23000000000002
0,111.82000000000002,234.66000000000003
0,123.34000000000002,233.18
0,96.88000000000002,248.81
0,96.84999999999998,256.48
0,105.90999999999998,238.65999999999997
0,124.82000000000001,232.2
0,95.03,258.87
0,136.37000000000003,229.54000000000002
0,145.99999999999997,228.73999999999995
0,94.97,267.81
0,99.55000000000001,245.88
0,100.25,245.3
0,99.26000000000002,246.19
0,100.39,244.8
0,103.47999999999999,244.18
0,97.93,250.59000000000003
0,98.2,247.52999999999997
0,112.26,236.29000000000002
0,104.15,243.36
0,110.63000000000001,237.84
0,106.43,239.57999999999998
0,97.1,250.95
0,96.83,260.3
0,114.81,234.72
0,133.75,232.34
0,136.68999999999997,230.97999999999996
0,95.42,260.78
0,164.60999999999999,229.70999999999998
0,114.19,237.76
0,113.65,238.11
0,112.39999999999999,238.89
0,110.81,239.08000000000004
0,114.72,237.05
0,102.21,245.61999999999998
0,97.63,253.97999999999996
0,98.65,251.04999999999998
0,100.16999999999999,248.29
0,103.0,244.93
0,108.49000000000001,239.97000000000003
0,97.14999999999999,257.3
0,95.9,267.03000000000003
0,115.16000000000001,234.82999999999998
0,139.29,232.92
0,149.44,231.43
0,95.61,272.47
0,100.94,248.76999999999998
0,100.41000000000001,249.37
0,115.97999999999999,235.98
0,101.79999999999998,248.59999999999997
0,106.91999999999999,245.7
0,107.33,245.36
0,102.25999999999999,246.01
0,100.13,251.38
0,119.52999999999997,235.24999999999997
0,129.08,234.95
0,115.40000000000002,236.02000000000004
0,99.30000000000001,256.7
0,109.02000000000001,241.36
0,152.12,232.10000000000002
0,133.82000000000002,234.92000000000002
0,153.88000000000002,231.89000000000004
0,98.21000000000001,261.35
0,121.78,236.1
0,121.35999999999999,236.71999999999997
0,112.41,243.61999999999998
0,117.82000000000002,237.39000000000001
0,124.28,235.97
0,115.79999999999998,243.48999999999998
0,116.31,239.42
0,109.95,244.94
0,107.36000000000001,250.01
0,102.64999999999999,266.27
0,105.15,252.73000000000002
0,130.11,235.26000000000002
0,101.75,267.52
0,117.29999999999998,242.95
0,115.37,243.65
0,120.41000000000001,241.05
0,114.29000000000002,247.29000000000002
0,111.83,249.35
0,121.57000000000001,238.54000000000002
0,197.2,236.84
0,140.51000000000002,238.45000000000005
0,166.58999999999997,237.24999999999997
0,197.24,235.58
0,107.58999999999999,257.75
0,112.61999999999999,254.86
0,112.79999999999998,251.29999999999998
0,113.13000000000002,249.94000000000003
0,116.13000000000002,245.20000000000002
0,121.6,241.01
0,112.28,255.31
0,187.16,238.24
0,132.41,239.20999999999998
0,197.2,237.73
0,110.91,271.16
0,143.53999999999996,240.28999999999996
0,124.22000000000001,244.12
0,126.03000000000002,242.39
0,134.92,240.28999999999996
0,117.14000000000001,245.70000000000002
0,113.43,250.23000000000002
0,144.05,239.37
0,112.92999999999998,257.33
0,143.83999999999997,242.03999999999996
0,123.98000000000002,248.05
0,126.50999999999999,245.01999999999998
0,135.23,242.26999999999998
0,115.58,250.66000000000003
0,113.89,256.33
0,149.44999999999996,239.45999999999998
0,149.95000000000002,244.19000000000003
0,140.04,246.01
0,152.04,242.45
0,193.89000000000004,239.56000000000006
0,126.93,246.27
0,172.97000000000003,240.77000000000004
0,200.43,239.51
0,117.48000000000002,258.0
0,194.39999999999998,240.30999999999997
0,169.45,242.94
0,160.95999999999998,243.01
0,144.72,249.66
0,152.86,246.81000000000003
0,179.72,242.39
0,133.39000000000001,250.35
0,129.23999999999998,258.96
0,195.45999999999998,239.98999999999998
0,126.03,265.03
0,133.87000000000003,258.38000000000005
0,130.57,259.05999999999995
0,136.31,257.16
0,142.33999999999997,256.57
0,158.16,248.45999999999998
0,144.78,249.79
0,161.61999999999998,243.12999999999997
0,130.53,263.06
0,139.87,270.17
0,144.98000000000002,251.62000000000003
0,149.07,251.34999999999997
0,143.59,264.95000000000005
0,162.85,243.73000000000002
0,136.70000000000002,277.49
0,186.52999999999997,243.45
0,156.51999999999998,254.60999999999999
0,149.26000000000002,259.63
0,150.48999999999998,256.65999999999997
0,158.16,253.34
0,210.05999999999995,245.07999999999993
0,201.36999999999995,245.57999999999996
0,169.26999999999998,247.92
0,147.92,263.32
0,244.89999999999998,244.89999999999998
0,159.38,254.6
0,159.8,253.54
0,200.72000000000003,250.54000000000002
0,177.16999999999996,251.19999999999996
0,212.15999999999997,245.84999999999997
0,155.1,256.90999999999997
0,160.08,256.06
0,174.43,255.75
0,186.08000000000004,251.44000000000005
0,242.68000000000006,250.71000000000006
0,158.66,264.76
0,186.69000000000003,257.91
0,203.75,251.47
0,164.82,259.05999999999995
0,175.10999999999999,260.21
0,171.20999999999998,260.78
0,212.20000000000002,251.67000000000002
0,178.65,260.19
0,178.65,260.19
0,208.97000000000003,252.31000000000003
0,165.52,262.35
0,223.35000000000002,251.59
0,184.71999999999997,263.60999999999996
0,218.22999999999996,262.27
0,170.48999999999998,265.71
0,246.07,259.89
0,206.75999999999993,264.4799999999999
0,200.61,266.19
0,170.93,268.58000000000004
0,232.32000000000002,262.81
0,200.61,270.70000000000005
0,246.27999999999994,269.23999999999995
0,199.29999999999998,273.53
0,210.14000000000001,274.16
0,210.47000000000003,274.49
0,268.94,279.2
0,210.52,283.64
0,271.74,279.68
0,271.74,279.68
0,219.67,285.67
0,234.28,285.8
1,57.269999999999996,153.54
1,66.22,139.32999999999998
1,55.370000000000005,157.20000000000002
1,75.57000000000001,135.87
1,73.13000000000001,145.18
1,76.67,142.10999999999999
1,94.38,141.82
1,71.53,148.52
1,106.64999999999999,141.67
1,58.669999999999995,165.22
1,77.45,158.82999999999998
1,78.81,155.04
1,70.27000000000001,187.71
1,92.53,154.10000000000002
1,71.47999999999999,181.5
1,120.15,144.85
1,73.26,163.34000000000003
1,103.95999999999998,153.07
1,127.77999999999997,143.16999999999996
1,68.65,197.62
1,79.97,168.84
1,83.47999999999999,168.64
1,89.18,156.35000000000002
1,73.62,171.11
1,71.02,189.70000000000002
1,93.17,155.92
1,75.63,192.14999999999998
1,81.84,171.34
1,75.14999999999999,193.07
1,83.13000000000001,169.5
1,78.11,184.86
1,79.19999999999999,179.13
1,89.55000000000001,162.3
1,100.9,161.98000000000002
1,117.35000000000001,158.77
1,75.08,204.61
1,127.38000000000001,156.10000000000002
1,127.38000000000001,157.46
1,93.10999999999999,172.55
1,82.45000000000002,173.0
1,93.16,166.69
1,82.01,182.0
1,117.88000000000002,159.3
1,111.74,164.41
1,76.38000000000001,192.42
1,135.48000000000002,156.83
1,82.22,186.36
1,118.28,160.31
1,82.57,173.82
1,78.97000000000001,194.25
1,98.36000000000001,168.11
1,120.04,159.34
1,76.56999999999998,212.76999999999998
1,83.52,198.36
1,128.18,161.94
1,128.18,161.94
1,83.53999999999999,194.0
1,79.81000000000002,227.47000000000003
1,80.02,199.10000000000002
1,84.82000000000001,173.91
1,101.07000000000002,169.50000000000003
1,79.72,229.20000000000002
1,141.72,161.62
1,87.52000000000001,176.67000000000002
1,93.56,174.56
1,84.86000000000001,196.65
1,130.95,163.39
1,85.82000000000001,186.28
1,129.02,169.0
1,107.38,170.79000000000002
1,147.77,161.76000000000002
1,80.46999999999998,202.63999999999996
1,90.66000000000001,180.09000000000003
1,81.34,221.75
1,94.11,179.26
1,86.81,188.59
1,88.15,180.82000000000002
1,81.41000000000001,217.84000000000003
1,81.69,210.60999999999996
1,110.33999999999999,171.2
1,97.63,175.1
1,86.45,190.43
1,82.4,205.66000000000003
1,110.33999999999999,171.2
1,80.72,225.01
1,141.20999999999998,166.45999999999998
1,82.59,219.73000000000002
1,102.88,178.04
1,101.6,179.85000000000002
1,88.74,185.21999999999997
1,82.7,217.92000000000002
1,82.32000000000001,222.84000000000003
1,93.46999999999998,181.69
1,88.47999999999999,188.95999999999998
1,104.05999999999999,175.48
1,131.70000000000002,172.05
1,83.28,206.3
1,80.97,232.92000000000002
1,144.45999999999998,171.52999999999997
1,96.37,182.75
1,95.30999999999997,183.24999999999997
1,83.81,209.91000000000003
1,99.11999999999999,182.58999999999997
1,99.11999999999999,182.51
1,85.83,207.25000000000003
1,94.51,186.01999999999998
1,83.66,210.46
1,83.17,223.70000000000002
1,88.54,203.97000000000003
1,88.86000000000001,190.26000000000002
1,105.52999999999999,176.60999999999999
1,121.81999999999998,175.99999999999997
1,132.93999999999997,172.71999999999997
1,82.76,227.24
1,133.79999999999998,176.76999999999998
1,87.15,216.27999999999997
1,85.15,217.82000000000002
1,99.22999999999999,186.16
1,111.80999999999999,178.15
1,108.56000000000002,178.24
1,133.36999999999998,177.0
1,89.44,194.31
1,100.48,183.26
1,98.46,187.29000000000002
1,115.53999999999998,177.29999999999998
1,84.83000000000001,219.45000000000002
1,89.15000000000003,195.05000000000004
1,87.29,214.77999999999997
1,82.99,237.10999999999999
1,136.79,176.63
1,90.97999999999999,197.47
1,93.27000000000001,196.65
1,85.19999999999999,218.43
1,126.46000000000002,178.17000000000002
1,94.30999999999999,195.90999999999997
1,102.63999999999999,185.07
1,101.38999999999999,186.35999999999999
1,123.66999999999997,179.41
1,108.74999999999999,182.73000000000002
1,114.02,180.74
1,99.91999999999997,194.10999999999996
1,84.84,220.83000000000004
1,89.69,197.55
1,87.33,217.75
1,129.36,177.44
1,83.86,239.34999999999997
1,84.02000000000001,241.44
1,96.10000000000001,197.93
1,86.35999999999999,218.95999999999998
1,107.03,187.97
1,101.99,196.84999999999997
1,102.31,190.43
1,132.61,178.83
1,139.45,178.19
1,85.49000000000001,222.76000000000005
1,108.82,184.73999999999998
1,85.35,236.36999999999998
1,124.85000000000001,182.10000000000002
1,91.77999999999999,198.49999999999997
1,89.99000000000001,216.44
1,83.97000000000001,241.69
1,153.21999999999997,177.50999999999996
1,95.22,200.24
1,87.97,222.85
1,94.98,200.37
1,87.33,224.49
1,95.77000000000001,199.57
1,94.98,203.59
1,100.50999999999999,198.89999999999998
1,85.52999999999999,225.73999999999995
1,87.97000000000001,221.64999999999998
1,104.32000000000001,191.34000000000003
1,91.83,206.05
1,85.43,241.20999999999998
1,136.29,184.16
1,110.2,185.57
1,139.10999999999999,179.01
1,84.58,249.04000000000002
1,106.30000000000001,197.71000000000004
1,105.82000000000001,197.93
1,106.38,194.29999999999998
1,86.21,227.23
1,88.46,223.08
1,101.34,199.53000000000003
1,107.21000000000001,192.88
1,95.86000000000001,201.22
1,117.15999999999998,189.29999999999998
1,89.28,222.25
1,92.38,206.86
1,120.94000000000003,185.98000000000002
1,86.0,227.79
1,157.75,183.32
1,101.97,200.32999999999998
1,89.08,227.88
1,96.03000000000002,206.18
1,105.47,199.9
1,98.72999999999999,202.58999999999997
1,109.53000000000003,196.02000000000004
1,95.61,208.98999999999998
1,123.13,189.98
1,118.66000000000001,190.19000000000003
1,110.6,193.37
1,89.08999999999997,223.11999999999998
1,93.19999999999999,214.64999999999998
1,86.30000000000001,229.22
1,128.26999999999998,186.21999999999997
1,86.10000000000001,244.66000000000003
1,91.07,225.77
1,94.53000000000002,220.89000000000004
1,95.5,220.17000000000002
1,90.37,226.04000000000002
1,92.75999999999999,225.64999999999998
1,93.43,222.34
1,90.22,230.26
1,120.69999999999999,190.77
1,88.42999999999999,231.0
1,120.68000000000002,191.65000000000003
1,128.32,190.43
1,114.46,195.36
1,95.77999999999999,218.07999999999998
1,96.58,207.65999999999997
1,109.75999999999999,196.2
1,99.30000000000001,203.01000000000002
1,133.04000000000002,189.63000000000002
1,86.64999999999999,234.72999999999996
1,90.54,229.15000000000003
1,90.08000000000001,231.58
1,98.92999999999999,208.18
1,88.49000000000001,231.99
1,99.58,206.56
1,96.22,221.18
1,115.16999999999999,198.22
1,97.72,210.47
1,118.65999999999997,196.34999999999997
1,91.82999999999998,228.65999999999997
1,94.72999999999999,221.79
1,96.69,215.09
1,110.06000000000002,198.55
1,122.61999999999999,194.58999999999997
1,103.25,203.96
1,87.48,236.79000000000002
1,134.7,192.98999999999998
1,143.84,190.29000000000002
1,86.69,247.37
1,97.50000000000001,221.8
1,87.38000000000001,250.0
1,91.37,231.92000000000002
1,96.91999999999999,223.14
1,100.22999999999999,209.76
1,92.69,229.25
1,115.62,202.55
1,116.16999999999999,199.07999999999998
1,96.32,227.68
1,98.71,221.06
1,88.24999999999999,245.17
1,88.83999999999999,233.13
1,99.69,213.77
1,88.73,241.25
1,101.09,207.87
1,113.64,205.67000000000002
1,119.38999999999999,196.42999999999998
1,134.3,196.08
1,155.50000000000003,191.82000000000002
1,177.21999999999997,191.24999999999997
1,87.28999999999999,250.34999999999997
1,94.94000000000001,230.22000000000003
1,95.02000000000001,229.69
1,93.47999999999999,231.71999999999997
1,116.87,202.41
1,89.47,234.28
1,97.95,229.12
1,166.28000000000003,194.43000000000004
1,88.72,249.35
1,103.51,208.42000000000002
1,116.49,205.6
1,89.02000000000001,239.41
1,101.57999999999998,209.31
1,162.82999999999998,194.85999999999999
1,99.11999999999998,221.45
1,119.92,198.33999999999997
1,145.12,197.48000000000002
1,177.90000000000003,193.63000000000002
1,87.74000000000001,251.54000000000002
1,132.7,199.11999999999998
1,91.06000000000002,235.43999999999997
1,130.00000000000003,200.06
1,89.50999999999999,240.12000000000003
1,120.63000000000002,203.62
1,126.29,202.13
1,99.11999999999999,222.29999999999998
1,93.03999999999999,235.20999999999998
1,89.13,242.16999999999996
1,101.63,220.3
1,98.83999999999999,229.16999999999996
1,118.74000000000002,205.31
1,103.95,209.89999999999998
1,88.56,251.92999999999998
1,134.39,198.64999999999998
1,100.60000000000002,228.89000000000004
1,103.35,226.42
1,91.31999999999998,243.04999999999998
1,101.06,227.67000000000002
1,91.72,239.64
1,103.55999999999999,225.91999999999996
1,128.98,202.70999999999998
1,91.03,243.45
1,100.60000000000001,229.77
1,91.86999999999999,237.55
1,105.21999999999998,219.38
1,105.27999999999999,210.94
1,121.97000000000001,203.65000000000003
1,116.25,210.7
1,132.94,201.22
1,89.21000000000001,255.58000000000004
1,180.24999999999994,198.93999999999994
1,142.26000000000002,203.12
1,109.03999999999998,211.41
1,141.34,206.47
1,124.52,211.32999999999998
1,91.75,240.07999999999998
1,92.18,238.74
1,105.52999999999999,217.86
1,148.4,201.87
1,91.49000000000001,268.40000000000003
1,105.93000000000002,228.15
1,152.73000000000002,204.18
1,109.21000000000001,217.9
1,107.78,222.73000000000002
1,95.59,255.07999999999998
1,144.24,205.60000000000002
1,109.73999999999998,212.12999999999997
1,105.64999999999999,228.76999999999998
1,132.40000000000003,211.8
1,100.33000000000001,246.79000000000002
1,155.60999999999999,202.86999999999998
1,93.47,263.65999999999997
1,109.03,223.45
1,154.01000000000005,206.21000000000004
1,110.56,221.84
1,108.64999999999999,224.26
1,149.44,206.72
1,110.88,212.82
1,101.27,247.89
1,158.23,205.98999999999998
1,100.78,264.42999999999995
1,115.62000000000002,213.54000000000002
1,109.94999999999999,225.85
1,111.33000000000003,216.24000000000007
1,108.92,228.39
1,105.0,254.52000000000004
1,123.02,213.07
1,102.53,260.13
1,111.38000000000001,217.55
1,110.15,230.41
1,146.58,215.84
1,106.45000000000002,259.54
1,111.95,219.26000000000002
1,114.47000000000001,218.21000000000004
1,157.60000000000002,217.64000000000004
1,111.47,223.48000000000002
1,110.76,271.31
1,160.75,216.05
1,113.35,219.82
1,112.85,220.16
1,115.05999999999999,219.01
1,112.51,226.59
1,112.15,267.65
1,131.63000000000002,218.31
1,113.47,223.29000000000002
1,113.51000000000002,220.76000000000002
1,112.90000000000002,225.37000000000003
1,185.23000000000005,219.12000000000006
1,121.02999999999999,223.76999999999998
1,119.8,234.74
1,132.26,221.17
1,113.0,244.38
1,125.42,226.42
1,126.31,225.75
1,124.09,230.04999999999998
1,120.58,243.48999999999998
1,113.97999999999999,245.26
1,147.26999999999998,221.66999999999996
1,155.51,222.5
1,167.4,221.87
1,153.54,224.93
1,116.39999999999998,259.12
1,132.01,229.10999999999999
1,143.66000000000003,228.57000000000002
1,126.30000000000001,232.37
1,116.71999999999997,247.38
1,174.04000000000005,221.75000000000006
1,115.16,262.19
1,128.95000000000002,239.5
1,132.03,233.51
1,126.37,241.5
1,166.20999999999998,224.2
1,133.95,229.85999999999999
1,160.15000000000003,226.75000000000003
1,118.35000000000001,248.16
1,177.98,221.83999999999997
1,141.34,233.9
1,133.32,236.61999999999998
1,143.02,231.86
1,129.83999999999997,240.15999999999997
1,157.60000000000002,230.36
1,128.31,255.88
1,172.16,224.25
1,212.33999999999997,222.02999999999997
1,122.89,268.79999999999995
1,154.13,234.05
1,163.71,233.31
1,129.99,246.85000000000002
1,134.01,242.11999999999998
1,146.75999999999996,237.50999999999996
1,129.14,258.77
1,173.41,227.91
1,155.42000000000007,237.2600000000001
1,142.82000000000002,249.71
1,153.81000000000003,238.18000000000006
1,141.72,250.25
1,146.18999999999997,242.14999999999995
1,137.8,259.75
1,129.73,261.2
1,159.95999999999998,235.73
1,129.49,275.4
1,179.62999999999994,228.98999999999995
1,138.13,267.76
1,145.51000000000002,254.65000000000003
1,140.35000000000002,267.43000000000006
1,144.74,257.67
1,181.76999999999995,234.82999999999996
1,164.90000000000003,236.14000000000004
1,147.34,251.02000000000004
1,182.37999999999994,231.49999999999994
1,164.43999999999997,245.14999999999998
1,211.29999999999995,230.62999999999994
1,132.38000000000002,269.13
1,148.87999999999994,259.41999999999996
1,172.18000000000004,242.27000000000004
1,170.83999999999997,245.37999999999997
1,160.03000000000003,256.91
1,164.43999999999997,252.45999999999998
1,146.98999999999998,259.46999999999997
1,180.64999999999998,240.51999999999998
1,191.99000000000004,233.95000000000005
1,135.53,271.59000000000003
1,216.63000000000002,233.40000000000003
1,153.48000000000002,263.96000000000004
1,155.09,262.18
1,164.38,259.68
1,164.57999999999996,253.20999999999998
1,201.43999999999997,243.12999999999997
1,194.04999999999998,244.69
1,171.89000000000001,249.29000000000002
1,151.63,264.08
1,137.13,282.82
1,212.88000000000005,236.78000000000006
1,217.16,241.74
1,213.47,241.76999999999998
1,166.04,261.14
1,156.11,262.79
1,153.89,273.77
1,169.84000000000003,253.57000000000002
1,206.62000000000006,248.19000000000005
1,230.24999999999997,239.93999999999997
1,150.60999999999999,284.7
1,177.38,255.86
1,159.76999999999998,264.46999999999997
1,175.66000000000003,261.21000000000004
1,189.89,254.61
1,215.78999999999996,244.35999999999996
1,156.40999999999997,268.65
1,218.58000000000004,249.87000000000003
1,187.96999999999997,256.65
1,162.04999999999998,268.24
1,185.82999999999998,258.73
1,166.77999999999997,265.12
1,210.92,256.15999999999997
1,223.73,245.95999999999998
1,157.44,278.93
1,175.07000000000002,275.20000000000005
1,182.82999999999998,268.73
1,188.1,260.03
1,210.61999999999998,257.21
1,165.59,280.78000000000003
1,230.42,249.44
1,216.74,270.95
1,217.85,270.44
1,210.66999999999996,270.9599999999999
1,194.8,274.51
1,226.57000000000002,264.70000000000005
1,189.78000000000003,276.89000000000004
1,233.11,255.34
1,236.23000000000008,262.3900000000001
1,195.46999999999994,275.86999999999995
1,239.72,274.67
1,203.2,276.40999999999997
1,243.65000000000003,265.88000000000005
1,210.21,285.42
1,266.51,285.56
2,60.79,136.94
2,59.36,137.61
2,57.269999999999996,153.54
2,75.57000000000001,135.87
2,55.370000000000005,157.20000000000002
2,119.17,130.06
2,62.22,139.93
2,66.22,139.32999999999998
2,58.669999999999995,165.22
2,129.57,139.18
2,63.69999999999999,140.44
2,63.050000000000004,155.82000000000002
2,76.67,142.10999999999999
